RR Monitoring Started at Mon Aug  4 11:42:48 PM IST 2025
================================================
Timestamp,Domain,Run,TW6,TW7,TW8,TW9,TW10,TW11,TW12,TW13,TW19,TW20,TW21,TW22,TW23,TW24,RR_RTT_ms,Status
2025-08-04 23:51:33,roydns.xyz,125,1754331686.405971,1754331686.406226,1754331686.410747,,,,,,1754331686.631496,,,1754331686.631612,1754331686.633633,1754331686.633637,227.72,SUCCESS
2025-08-04 23:51:34,roydns.xyz,126,1754331689.850604,1754331689.850799,1754331689.855092,,,,,,1754331690.075210,,,1754331690.075222,1754331690.077278,1754331690.077281,226.74,SUCCESS
2025-08-04 23:51:40,roydns.xyz,127,1754331693.286646,1754331693.286880,1754331693.295017,,,,,,1754331693.583853,,,1754331693.583868,1754331693.585922,1754331693.585926,299.33,SUCCESS
2025-08-04 23:51:41,roydns.xyz,128,1754331696.793642,1754331696.793966,1754331696.799663,,,,,,1754331697.058816,,,1754331697.058829,1754331697.060564,1754331697.060567,266.97,SUCCESS
2025-08-04 23:51:47,roydns.xyz,129,1754331700.280039,1754331700.280215,1754331700.286376,,,,,,1754331700.550283,,,1754331700.550295,1754331700.552094,1754331700.552098,272.12,SUCCESS
2025-08-04 23:51:48,roydns.xyz,130,1754331703.772964,1754331703.773316,1754331703.777522,,,,,,1754331704.041678,,,1754331704.041690,1754331704.043738,1754331704.043741,270.83,SUCCESS
2025-08-04 23:51:54,roydns.xyz,131,1754331707.243794,1754331707.243950,1754331707.252982,,,,,,1754331707.468012,,,1754331707.468024,1754331707.469763,1754331707.469767,226.02,SUCCESS
2025-08-04 23:51:55,roydns.xyz,132,1754331710.677533,1754331710.677853,1754331710.685810,,,,,,1754331710.925099,,,1754331710.925109,1754331710.926852,1754331710.926855,249.38,SUCCESS
2025-08-04 23:52:01,roydns.xyz,133,1754331714.135839,1754331714.136006,1754331714.141678,,,,,,1754331714.373250,,,1754331714.373261,1754331714.374985,1754331714.374988,239.20,SUCCESS
2025-08-04 23:52:02,roydns.xyz,134,1754331717.595187,1754331717.595561,1754331717.599701,,,,,,1754331717.815856,,,1754331717.815869,1754331717.817787,1754331717.817790,222.68,SUCCESS
2025-08-04 23:52:08,roydns.xyz,135,1754331721.013099,1754331721.013333,1754331721.019031,,,,,,1754331721.255656,,,1754331721.255667,1754331721.257270,1754331721.257272,244.22,SUCCESS
2025-08-04 23:52:09,roydns.xyz,136,1754331724.464583,1754331724.464926,1754331724.473018,,,,,,1754331724.748195,,,1754331724.748210,1754331724.750466,1754331724.750469,285.95,SUCCESS
2025-08-04 23:52:15,roydns.xyz,137,1754331727.965297,1754331727.965534,1754331727.973146,,,,,,1754331728.238665,,,1754331728.238676,1754331728.240268,1754331728.240271,275.02,SUCCESS
2025-08-04 23:52:16,roydns.xyz,138,1754331731.455444,1754331731.455754,1754331731.463659,,,,,,1754331731.726339,,,1754331731.726352,1754331731.728599,1754331731.728602,273.22,SUCCESS
2025-08-04 23:52:22,roydns.xyz,139,1754331734.942294,1754331734.942626,1754331734.951055,,,,,,1754331735.192415,,,1754331735.192430,1754331735.194470,1754331735.194474,252.23,SUCCESS
2025-08-04 23:52:23,roydns.xyz,140,1754331738.405765,1754331738.405928,1754331738.413779,,,,,,1754331738.703275,,,1754331738.703287,1754331738.705335,1754331738.705338,299.64,SUCCESS
2025-08-04 23:52:29,roydns.xyz,141,1754331741.918337,1754331741.918512,1754331741.926220,,,,,,1754331742.147345,,,1754331742.147358,1754331742.149382,1754331742.149386,231.10,SUCCESS
2025-08-04 23:52:30,roydns.xyz,142,1754331745.355743,1754331745.355907,1754331745.361188,,,,,,1754331745.624589,,,1754331745.624599,1754331745.626326,1754331745.626328,270.65,SUCCESS
2025-08-04 23:52:36,roydns.xyz,143,1754331748.827966,1754331748.828129,1754331748.835692,,,,,,1754331749.051261,,,1754331749.051273,1754331749.052882,1754331749.052885,224.96,SUCCESS
2025-08-04 23:52:37,roydns.xyz,144,1754331752.254912,1754331752.255072,1754331752.262347,,,,,,1754331752.550699,,,1754331752.550712,1754331752.552712,1754331752.552720,297.88,SUCCESS
2025-08-04 23:52:43,roydns.xyz,145,1754331755.758402,1754331755.758666,1754331755.762674,,,,,,1754331755.976942,,,1754331755.976954,1754331755.978564,1754331755.978569,220.21,SUCCESS
2025-08-04 23:52:43,roydns.xyz,146,1754331759.190464,1754331759.190672,1754331759.195701,,,,,,1754331759.444520,,,1754331759.444534,1754331759.446784,1754331759.446787,256.38,SUCCESS
2025-08-04 23:52:50,roydns.xyz,147,1754331762.655276,1754331762.655509,1754331762.664536,,,,,,1754331762.928449,,,1754331762.928463,1754331762.930082,1754331762.930085,274.86,SUCCESS
2025-08-04 23:52:50,roydns.xyz,148,1754331766.146188,1754331766.146407,1754331766.154063,,,,,,1754331766.398278,,,1754331766.398293,1754331766.400803,1754331766.400807,254.68,SUCCESS
2025-08-04 23:52:57,roydns.xyz,149,1754331769.614601,1754331769.614854,1754331769.621860,,,,,,1754331769.840084,,,1754331769.840096,1754331769.842139,1754331769.842143,227.60,SUCCESS
2025-08-04 23:52:57,roydns.xyz,150,1754331773.049825,1754331773.050008,1754331773.057713,,,,,,1754331773.345530,,,1754331773.345541,1754331773.347242,1754331773.347245,297.47,SUCCESS
2025-08-04 23:53:07,cloudflare.com,151,1754331776.550485,1754331776.550800,1754331776.559644,1754331776.559946,,1754331777.545043,,,,,,1754331777.545082,1754331777.547053,1754331777.547057,996.63,SUCCESS
2025-08-04 23:53:08,cloudflare.com,152,1754331780.759871,1754331780.760088,1754331780.764338,1754331780.764591,,1754331780.765143,,,,,,1754331780.765172,1754331780.767173,1754331780.767177,7.39,SUCCESS
2025-08-04 23:53:08,cloudflare.com,153,1754331783.979121,1754331783.979423,1754331783.984042,1754331783.984301,,1754331783.984899,,,,,,1754331783.984936,1754331783.988460,1754331783.988465,9.45,SUCCESS
2025-08-04 23:53:17,cloudflare.com,154,1754331787.194695,1754331787.194969,1754331787.199151,1754331787.199486,,1754331787.200013,,,,,,1754331787.200047,1754331787.202027,1754331787.202031,7.42,SUCCESS
2025-08-04 23:53:17,cloudflare.com,155,1754331790.406706,1754331790.406918,1754331790.414540,1754331790.414780,,1754331790.415330,,,,,,1754331790.415393,1754331790.417382,1754331790.417387,10.77,SUCCESS
2025-08-04 23:53:18,cloudflare.com,156,1754331793.629025,1754331793.629223,1754331793.635854,1754331793.636098,,1754331793.636643,,,,,,1754331793.636677,1754331793.638655,1754331793.638659,9.71,SUCCESS
2025-08-04 23:53:26,cloudflare.com,157,1754331796.851891,1754331796.852125,1754331796.856642,1754331796.857000,,1754331796.857601,,,,,,1754331796.857642,1754331796.859856,1754331796.859861,8.04,SUCCESS
2025-08-04 23:53:27,cloudflare.com,158,1754331800.063626,1754331800.063892,1754331800.068449,1754331800.068672,,1754331800.069212,,,,,,1754331800.069250,1754331800.071283,1754331800.071288,7.75,SUCCESS
2025-08-04 23:53:27,cloudflare.com,159,1754331803.272125,1754331803.272333,1754331803.276687,1754331803.276905,,1754331803.277421,,,,,,1754331803.277451,1754331803.279411,1754331803.279416,7.37,SUCCESS
2025-08-04 23:53:36,cloudflare.com,160,1754331806.497343,1754331806.497675,1754331806.504285,1754331806.504529,,1754331806.505162,,,,,,1754331806.505193,1754331806.507158,1754331806.507163,9.89,SUCCESS
2025-08-04 23:53:36,cloudflare.com,161,1754331809.707453,1754331809.707822,1754331809.711784,1754331809.712009,,1754331809.712503,,,,,,1754331809.712537,1754331809.714684,1754331809.714690,7.33,SUCCESS
2025-08-04 23:53:37,cloudflare.com,162,1754331812.922312,1754331812.922548,1754331812.930098,1754331812.930331,,1754331812.930912,,,,,,1754331812.930957,1754331812.933094,1754331812.933100,10.87,SUCCESS
2025-08-04 23:53:46,cloudflare.com,163,1754331816.144692,1754331816.144837,1754331816.148743,1754331816.148972,,1754331816.149479,,,,,,1754331816.149509,1754331816.151563,1754331816.151568,6.94,SUCCESS
2025-08-04 23:53:46,cloudflare.com,164,1754331819.360690,1754331819.360968,1754331819.370322,1754331819.370579,,1754331819.371119,,,,,,1754331819.371166,1754331819.373305,1754331819.373309,12.71,SUCCESS
2025-08-04 23:53:47,cloudflare.com,165,1754331822.582171,1754331822.582534,1754331822.593889,1754331822.594194,,1754331822.594880,,,,,,1754331822.594945,1754331822.600571,1754331822.600580,18.53,SUCCESS
2025-08-04 23:53:55,cloudflare.com,166,1754331825.813112,1754331825.813437,1754331825.820984,1754331825.821227,,1754331825.821801,,,,,,1754331825.821857,1754331825.824751,1754331825.824767,11.74,SUCCESS
2025-08-04 23:53:56,cloudflare.com,167,1754331829.025118,1754331829.025363,1754331829.029705,1754331829.029946,,1754331829.030539,,,,,,1754331829.030576,1754331829.032909,1754331829.032916,7.88,SUCCESS
2025-08-04 23:53:56,cloudflare.com,168,1754331832.246236,1754331832.246547,1754331832.253373,1754331832.253601,,1754331832.254075,,,,,,1754331832.254104,1754331832.256062,1754331832.256066,9.91,SUCCESS
2025-08-04 23:53:57,cloudflare.com,169,1754331835.451544,1754331835.451742,1754331835.459578,1754331835.459822,,1754331835.460432,,,,,,1754331835.460473,1754331835.462591,1754331835.462595,11.14,SUCCESS
2025-08-04 23:54:08,cloudflare.com,170,1754331838.669804,1754331838.669945,1754331838.675699,1754331838.675917,,1754331838.676430,,,,,,1754331838.676464,1754331838.678445,1754331838.678450,8.73,SUCCESS
2025-08-04 23:54:09,cloudflare.com,171,1754331841.897005,1754331841.897294,1754331841.905417,1754331841.905659,,1754331841.906236,,,,,,1754331841.906275,1754331841.908396,1754331841.908401,11.47,SUCCESS
2025-08-04 23:54:09,cloudflare.com,172,1754331845.107262,1754331845.107578,1754331845.111898,1754331845.112173,,1754331845.112729,,,,,,1754331845.112759,1754331845.114746,1754331845.114750,7.56,SUCCESS
2025-08-04 23:54:18,cloudflare.com,173,1754331848.326598,1754331848.326911,1754331848.332068,1754331848.332292,,1754331848.332815,,,,,,1754331848.332845,1754331848.334722,1754331848.334725,8.19,SUCCESS
2025-08-04 23:54:18,cloudflare.com,174,1754331851.545066,1754331851.545420,1754331851.549593,1754331851.549836,,1754331851.550319,,,,,,1754331851.550335,1754331851.552360,1754331851.552364,7.54,SUCCESS
2025-08-04 23:54:19,cloudflare.com,175,1754331854.758978,1754331854.759301,1754331854.764506,1754331854.764739,,1754331854.765268,,,,,,1754331854.765298,1754331854.767392,1754331854.767397,8.50,SUCCESS
2025-08-04 23:54:28,cloudflare.com,176,1754331857.952470,1754331857.952856,1754331857.960461,1754331857.960718,,1754331857.961287,,,,,,1754331857.961343,1754331857.964127,1754331857.964143,11.75,SUCCESS
2025-08-04 23:54:28,cloudflare.com,177,1754331861.158907,1754331861.159217,1754331861.166490,1754331861.166750,,1754331861.167260,,,,,,1754331861.167294,1754331861.169295,1754331861.169299,10.49,SUCCESS
2025-08-04 23:54:29,cloudflare.com,178,1754331864.375483,1754331864.375801,1754331864.382883,1754331864.383130,,1754331864.383770,,,,,,1754331864.383805,1754331864.386130,1754331864.386135,10.74,SUCCESS
2025-08-04 23:54:37,cloudflare.com,179,1754331867.597647,1754331867.598070,1754331867.602434,1754331867.602895,,1754331867.603487,,,,,,1754331867.603538,1754331867.605626,1754331867.605630,8.06,SUCCESS
2025-08-04 23:54:38,cloudflare.com,180,1754331870.817526,1754331870.817817,1754331870.824813,1754331870.825038,,1754331870.825542,,,,,,1754331870.825572,1754331870.827532,1754331870.827537,10.09,SUCCESS
2025-08-04 23:54:38,cloudflare.com,181,1754331874.025151,1754331874.025389,1754331874.030166,1754331874.030392,,1754331874.030889,,,,,,1754331874.030923,1754331874.032910,1754331874.032914,7.84,SUCCESS
2025-08-04 23:54:47,cloudflare.com,182,1754331877.241346,1754331877.241724,1754331877.246795,1754331877.247045,,1754331877.247670,,,,,,1754331877.247699,1754331877.249494,1754331877.249498,8.22,SUCCESS
2025-08-04 23:54:47,cloudflare.com,183,1754331880.456684,1754331880.456989,1754331880.463948,1754331880.464195,,1754331880.464726,,,,,,1754331880.464758,1754331880.466755,1754331880.466761,10.16,SUCCESS
2025-08-04 23:54:48,cloudflare.com,184,1754331883.668129,1754331883.668445,1754331883.676106,1754331883.676355,,1754331883.676929,,,,,,1754331883.676980,1754331883.679003,1754331883.679007,10.95,SUCCESS
2025-08-04 23:54:56,cloudflare.com,185,1754331886.880978,1754331886.881443,1754331886.887536,1754331886.887831,,1754331886.888342,,,,,,1754331886.888361,1754331886.892013,1754331886.892017,11.11,SUCCESS
2025-08-04 23:54:57,cloudflare.com,186,1754331890.104031,1754331890.104321,1754331890.110846,1754331890.111076,,1754331890.111645,,,,,,1754331890.111675,1754331890.113585,1754331890.113591,9.63,SUCCESS
2025-08-04 23:54:58,cloudflare.com,187,1754331893.309936,1754331893.310085,1754331893.317407,1754331893.317645,,1754331893.318223,,,,,,1754331893.318268,1754331893.320581,1754331893.320590,10.73,SUCCESS
2025-08-04 23:55:06,cloudflare.com,188,1754331896.513609,1754331896.514058,1754331896.520015,1754331896.520248,,1754331896.520828,,,,,,1754331896.520860,1754331896.522964,1754331896.522969,9.44,SUCCESS
2025-08-04 23:55:07,cloudflare.com,189,1754331899.736128,1754331899.736399,1754331899.740436,1754331899.740673,,1754331899.741209,,,,,,1754331899.741242,1754331899.743454,1754331899.743466,7.43,SUCCESS
2025-08-04 23:55:07,cloudflare.com,190,1754331902.946743,1754331902.947070,1754331902.955168,1754331902.955442,,1754331902.956054,,,,,,1754331902.956109,1754331902.958276,1754331902.958280,11.62,SUCCESS
2025-08-04 23:55:16,cloudflare.com,191,1754331906.163800,1754331906.164129,1754331906.168349,1754331906.168591,,1754331906.169120,,,,,,1754331906.169157,1754331906.171644,1754331906.171649,7.93,SUCCESS
2025-08-04 23:55:16,cloudflare.com,192,1754331909.385048,1754331909.385272,1754331909.391049,1754331909.391263,,1754331909.391867,,,,,,1754331909.391899,1754331909.394003,1754331909.394009,9.05,SUCCESS
2025-08-04 23:55:17,cloudflare.com,193,1754331912.602633,1754331912.602908,1754331912.606837,1754331912.607057,,1754331912.607731,,,,,,1754331912.607760,1754331912.609648,1754331912.609652,7.09,SUCCESS
2025-08-05 00:09:26,cloudflare.com,194,1754331915.816661,1754331915.816966,1754331915.820754,1754331915.820961,,1754331915.821482,,,,,,1754331915.821510,1754331915.823289,1754331915.823292,6.70,SUCCESS
2025-08-05 00:09:27,cloudflare.com,195,1754332759.350219,1754332759.350390,1754332759.355798,1754332759.356018,,1754332759.807255,,,,,,1754332759.807297,1754332759.809472,1754332759.809479,459.34,SUCCESS
2025-08-05 00:09:27,cloudflare.com,196,1754332763.023814,1754332763.024152,1754332763.035017,1754332763.035274,,1754332763.035874,,,,,,1754332763.035927,1754332763.038858,1754332763.038863,15.16,SUCCESS
2025-08-05 00:09:36,cloudflare.com,197,1754332766.254306,1754332766.254755,1754332766.260420,1754332766.260652,,1754332766.261225,,,,,,1754332766.261270,1754332766.263763,1754332766.263767,9.56,SUCCESS
2025-08-05 00:09:36,cloudflare.com,198,1754332769.478462,1754332769.478615,1754332769.484707,1754332769.484989,,1754332769.485556,,,,,,1754332769.485599,1754332769.488130,1754332769.488137,9.77,SUCCESS
2025-08-05 00:09:37,cloudflare.com,199,1754332772.706819,1754332772.707006,1754332772.713240,1754332772.713471,,1754332772.713964,,,,,,1754332772.713994,1754332772.715969,1754332772.715973,9.24,SUCCESS
=== RR MONITORING SUMMARY ===
Total requests processed: 199
Successful requests: 199
Custom domain requests (roydns.xyz): 50
Global domain requests: 149
Monitoring ended at: Tue Aug  5 12:09:43 AM IST 2025
