RR Monitoring Started at Thu Jul 31 03:21:01 PM IST 2025
================================================
Timestamp,Domain,Run,Type,TW6,TW7,TW8,TW9,TW10,TW11,TW12,TW13,TW14,TW19,TW20,TW21,TW22_ANS_decrypt_end,TW22,TW23,TW24,RR_RTT_ms,PowerDNS_RTT_ms,ANS_RTT_ms,Status
2025-07-31 16:18:14,chatgpt.com,899,Global,1753958883.471035,1753958883.471332,1753958883.480505,1753958883.480779,,1753958883.481356,,,,,,,,1753958883.481406,1753958883.484361,1753958883.484367,13.42,0.59,,SUCCESS
2025-07-31 16:18:15,chatgpt.com,900,Global,1753958886.680846,1753958886.681092,1753958886.686624,1753958886.686901,,1753958886.687547,,,,,,,,1753958886.687586,1753958886.690728,1753958886.690741,10.00,0.66,,SUCCESS
2025-07-31 16:18:15,yahoo.com,901,Global,1753958889.879066,1753958889.879329,1753958889.889620,1753958889.889920,,1753958890.825582,,,,,,,,1753958890.825640,1753958890.828695,1753958890.828699,949.72,935.67,,SUCCESS
2025-07-31 16:18:24,yahoo.com,902,Global,1753958894.027067,1753958894.027327,1753958894.038606,1753958894.038895,,1753958894.039555,,,,,,,,1753958894.039605,1753958894.042718,1753958894.042724,15.76,0.68,,SUCCESS
2025-07-31 16:18:24,yahoo.com,903,Global,1753958897.237184,1753958897.237430,1753958897.245800,1753958897.246037,,1753958897.246721,,,,,,,,1753958897.246777,1753958897.250648,1753958897.250655,13.57,0.71,,SUCCESS
2025-07-31 16:18:25,yahoo.com,904,Global,1753958900.449064,1753958900.449334,1753958900.454736,1753958900.455006,,1753958900.455662,,,,,,,,1753958900.455707,1753958900.458727,1753958900.458733,9.77,0.67,,SUCCESS
2025-07-31 16:18:36,yahoo.com,905,Global,1753958903.659307,1753958903.659770,1753958903.664709,1753958903.664969,,1753958903.665574,,,,,,,,1753958903.665733,1753958903.668746,1753958903.668751,9.53,0.62,,SUCCESS
2025-07-31 16:18:37,yahoo.com,906,Global,1753958906.865586,1753958906.865784,1753958906.876058,1753958906.876388,,1753958906.877040,,,,,,,,1753958906.877086,1753958906.880144,1753958906.880149,14.66,0.66,,SUCCESS
2025-07-31 16:18:38,yahoo.com,907,Global,1753958910.088984,1753958910.089220,1753958910.096642,1753958910.096915,,1753958910.097441,,,,,,,,1753958910.097459,1753958910.100512,1753958910.100524,11.64,0.52,,SUCCESS
2025-07-31 16:18:38,yahoo.com,908,Global,1753958913.303511,1753958913.303856,1753958913.308858,1753958913.309126,,1753958913.309777,,,,,,,,1753958913.309817,1753958913.312933,1753958913.312945,9.55,0.66,,SUCCESS
2025-07-31 16:18:46,yahoo.com,909,Global,1753958916.516948,1753958916.517289,1753958916.526388,1753958916.526676,,1753958916.527259,,,,,,,,1753958916.527312,1753958916.530380,1753958916.530386,13.54,0.60,,SUCCESS
