timestamp,domain,iteration,dns_type,query_time,response_time,total_rtt,packet_size,success
2025-09-02T08:54:05.719041,google.com,66,dnscrypt,,,21.78478240966797,,True
2025-09-02T08:54:05.719061,google.com,67,dnscrypt,,,21.12102508544922,,True
2025-09-02T08:54:05.719082,google.com,68,dnscrypt,,,20.289182662963867,,True
2025-09-02T08:54:05.719103,google.com,69,dnscrypt,,,19.79684829711914,,True
2025-09-02T08:54:05.719123,google.com,70,dnscrypt,,,20.479202270507812,,True
2025-09-02T08:54:05.719149,google.com,71,dnscrypt,,,45.63784599304199,,True
2025-09-02T08:54:05.719170,google.com,72,dnscrypt,,,22.658824920654297,,True
2025-09-02T08:54:05.719191,google.com,73,dnscrypt,,,21.61097526550293,,True
2025-09-02T08:54:05.719211,google.com,74,dnscrypt,,,21.56829833984375,,True
2025-09-02T08:54:05.719232,google.com,75,dnscrypt,,,21.547317504882812,,True
2025-09-02T08:54:05.719252,google.com,76,dnscrypt,,,21.698951721191406,,True
2025-09-02T08:54:05.719275,google.com,77,dnscrypt,,,23.256301879882812,,True
2025-09-02T08:54:05.719295,google.com,78,dnscrypt,,,21.579742431640625,,True
2025-09-02T08:54:05.719316,google.com,79,dnscrypt,,,20.61748504638672,,True
2025-09-02T08:54:05.719337,google.com,80,dnscrypt,,,20.9810733795166,,True
2025-09-02T08:54:05.719358,google.com,81,dnscrypt,,,44.70682144165039,,True
2025-09-02T08:54:05.719378,google.com,82,dnscrypt,,,20.021677017211914,,True
2025-09-02T08:54:05.719399,google.com,83,dnscrypt,,,20.137310028076172,,True
2025-09-02T08:54:05.719419,google.com,84,dnscrypt,,,20.113706588745117,,True
2025-09-02T08:54:05.719440,google.com,85,dnscrypt,,,22.4001407623291,,True
2025-09-02T08:54:05.719461,google.com,86,dnscrypt,,,22.32980728149414,,True
2025-09-02T08:54:05.719481,google.com,87,dnscrypt,,,21.566390991210938,,True
2025-09-02T08:54:05.719501,google.com,88,dnscrypt,,,20.032167434692383,,True
2025-09-02T08:54:05.719522,google.com,89,dnscrypt,,,20.346403121948242,,True
2025-09-02T08:54:05.719542,google.com,90,dnscrypt,,,10.79559326171875,,True
2025-09-02T08:54:05.719563,google.com,91,dnscrypt,,,42.79494285583496,,True
2025-09-02T08:54:05.719588,google.com,92,dnscrypt,,,21.21567726135254,,True
2025-09-02T08:54:05.719609,google.com,93,dnscrypt,,,20.021915435791016,,True
2025-09-02T08:54:05.719630,google.com,94,dnscrypt,,,20.50948143005371,,True
2025-09-02T08:54:05.719650,google.com,95,dnscrypt,,,19.8822021484375,,True
2025-09-02T08:54:05.719671,google.com,96,dnscrypt,,,21.155357360839844,,True
2025-09-02T08:54:05.719692,google.com,97,dnscrypt,,,21.80194854736328,,True
2025-09-02T08:54:05.719713,google.com,98,dnscrypt,,,23.227214813232422,,True
2025-09-02T08:54:05.719733,google.com,99,dnscrypt,,,21.40665054321289,,True
2025-09-02T08:54:05.719760,google.com,100,dnscrypt,,,24.935483932495117,,True
2025-09-02T08:54:05.719781,youtube.com,1,dnscrypt,,,44.74496841430664,,True
2025-09-02T08:54:05.719802,youtube.com,2,dnscrypt,,,21.96979522705078,,True
2025-09-02T08:54:05.719825,youtube.com,3,dnscrypt,,,20.516157150268555,,True
2025-09-02T08:54:05.719847,youtube.com,4,dnscrypt,,,20.276784896850586,,True
2025-09-02T08:54:05.719868,youtube.com,5,dnscrypt,,,20.23792266845703,,True
2025-09-02T08:54:05.719977,youtube.com,6,dnscrypt,,,21.146774291992188,,True
2025-09-02T08:54:05.720002,youtube.com,7,dnscrypt,,,20.802974700927734,,True
2025-09-02T08:54:05.720023,youtube.com,8,dnscrypt,,,21.123409271240234,,True
2025-09-02T08:54:05.720044,youtube.com,9,dnscrypt,,,22.423505783081055,,True
2025-09-02T08:54:05.720064,youtube.com,10,dnscrypt,,,21.686792373657227,,True
2025-09-02T08:54:05.720085,youtube.com,11,dnscrypt,,,10055.789709091187,,True
2025-09-02T08:54:05.720106,youtube.com,12,dnscrypt,,,20.994901657104492,,True
2025-09-02T08:54:05.720126,youtube.com,13,dnscrypt,,,20.932435989379883,,True
2025-09-02T08:54:05.720147,youtube.com,14,dnscrypt,,,19.699573516845703,,True
2025-09-02T08:54:05.720167,youtube.com,15,dnscrypt,,,19.5772647857666,,True
2025-09-02T08:54:05.720187,youtube.com,16,dnscrypt,,,20.093917846679688,,True
2025-09-02T08:54:05.720207,youtube.com,17,dnscrypt,,,20.70164680480957,,True
2025-09-02T08:54:05.720227,youtube.com,18,dnscrypt,,,19.397735595703125,,True
2025-09-02T08:54:05.720247,youtube.com,19,dnscrypt,,,21.176815032958984,,True
2025-09-02T08:54:05.720268,youtube.com,20,dnscrypt,,,21.24190330505371,,True
2025-09-02T08:54:05.720288,youtube.com,21,dnscrypt,,,42.53125190734863,,True
2025-09-02T08:54:05.720309,youtube.com,22,dnscrypt,,,20.148754119873047,,True
2025-09-02T08:54:05.720336,youtube.com,23,dnscrypt,,,20.707368850708008,,True
2025-09-02T08:54:05.720358,youtube.com,24,dnscrypt,,,19.45781707763672,,True
2025-09-02T08:54:05.720378,youtube.com,25,dnscrypt,,,19.752979278564453,,True
2025-09-02T08:54:05.720398,youtube.com,26,dnscrypt,,,19.5157527923584,,True
2025-09-02T08:54:05.720418,youtube.com,27,dnscrypt,,,20.80845832824707,,True
2025-09-02T08:54:05.720438,youtube.com,28,dnscrypt,,,21.143198013305664,,True
2025-09-02T08:54:05.720458,youtube.com,29,dnscrypt,,,20.591020584106445,,True
2025-09-02T08:54:05.720479,youtube.com,30,dnscrypt,,,20.20573616027832,,True
2025-09-02T08:54:05.720499,youtube.com,31,dnscrypt,,,10366.639614105225,,True
2025-09-02T08:54:05.720520,youtube.com,32,dnscrypt,,,20.877838134765625,,True
2025-09-02T08:54:05.720540,youtube.com,33,dnscrypt,,,20.50328254699707,,True
2025-09-02T08:54:05.720560,youtube.com,34,dnscrypt,,,20.07603645324707,,True
2025-09-02T08:54:05.720580,youtube.com,35,dnscrypt,,,22.928714752197266,,True
2025-09-02T08:54:05.720601,youtube.com,36,dnscrypt,,,21.63100242614746,,True
2025-09-02T08:54:05.720621,youtube.com,37,dnscrypt,,,20.48969268798828,,True
2025-09-02T08:54:05.720641,youtube.com,38,dnscrypt,,,20.012855529785156,,True
2025-09-02T08:54:05.720661,youtube.com,39,dnscrypt,,,20.723819732666016,,True
2025-09-02T08:54:05.720681,youtube.com,40,dnscrypt,,,19.585371017456055,,True
2025-09-02T08:54:05.720701,youtube.com,41,dnscrypt,,,10054.25500869751,,True
2025-09-02T08:54:05.720721,youtube.com,42,dnscrypt,,,21.5151309967041,,True
2025-09-02T08:54:05.720741,youtube.com,43,dnscrypt,,,20.045757293701172,,True
2025-09-02T08:54:05.720770,youtube.com,44,dnscrypt,,,20.664215087890625,,True
